Date,Series,Value
2017-06-10,Volume Intensity,0.4156
2017-06-11,Volume Intensity,0.3726
2017-06-12,Volume Intensity,0.7386
2017-06-13,Volume Intensity,0.7684
2017-06-14,Volume Intensity,0.8653
2017-06-15,Volume Intensity,0.6892
2017-06-16,Volume Intensity,0.8676
2017-06-17,Volume Intensity,0.4232
2017-06-18,Volume Intensity,0.4489
2017-06-19,Volume Intensity,0.7167
2017-06-20,Volume Intensity,1.0499
2017-06-21,Volume Intensity,0.9639
2017-06-22,Volume Intensity,0.9525
2017-06-23,Volume Intensity,0.943
2017-06-24,Volume Intensity,0.9115
2017-06-25,Volume Intensity,0.8584
2017-06-26,Volume Intensity,1.108
2017-06-27,Volume Intensity,0.8986
2017-06-28,Volume Intensity,0.9871
2017-06-29,Volume Intensity,0.9466
2017-06-30,Volume Intensity,1.0357
2017-07-01,Volume Intensity,0.8824
2017-07-02,Volume Intensity,0.4875
2017-07-03,Volume Intensity,0.9185
2017-07-04,Volume Intensity,1.2007
2017-07-05,Volume Intensity,1.4738
2017-07-06,Volume Intensity,1.2728
2017-07-07,Volume Intensity,1.2366
2017-07-08,Volume Intensity,1.1916
2017-07-09,Volume Intensity,0.786
2017-07-10,Volume Intensity,0.7895
2017-07-11,Volume Intensity,0.6583
2017-07-12,Volume Intensity,0.9389
2017-07-13,Volume Intensity,1.0484
2017-07-14,Volume Intensity,0.9541
2017-07-15,Volume Intensity,0.6647
2017-07-16,Volume Intensity,0.5088
2017-07-17,Volume Intensity,0.9965
2017-07-18,Volume Intensity,0.8812
2017-07-19,Volume Intensity,0.9328
2017-07-20,Volume Intensity,0.8306
2017-07-21,Volume Intensity,0.8692
2017-07-22,Volume Intensity,0.3833
2017-07-23,Volume Intensity,0.4365
2017-07-24,Volume Intensity,0.7897
2017-07-25,Volume Intensity,0.7751
2017-07-26,Volume Intensity,0.8147
2017-07-27,Volume Intensity,0.9669
2017-07-28,Volume Intensity,0.9049
2017-07-29,Volume Intensity,0.7699
2017-07-30,Volume Intensity,0.8483
2017-07-31,Volume Intensity,0.7791
2017-08-01,Volume Intensity,0.7858
2017-08-02,Volume Intensity,1.0812
2017-08-03,Volume Intensity,0.8305
2017-08-04,Volume Intensity,0.7457
2017-08-05,Volume Intensity,0.8088
2017-08-06,Volume Intensity,1.0164
2017-08-07,Volume Intensity,0.955
2017-08-08,Volume Intensity,0.9726
2017-08-09,Volume Intensity,1.138
2017-08-10,Volume Intensity,1.025
2017-08-11,Volume Intensity,1.1942
2017-08-12,Volume Intensity,0.9331
2017-08-13,Volume Intensity,0.6379
2017-08-14,Volume Intensity,1.132
2017-08-15,Volume Intensity,1.0317
2017-08-16,Volume Intensity,0.8329
2017-08-17,Volume Intensity,1.0669
2017-08-18,Volume Intensity,0.8477
2017-08-19,Volume Intensity,0.5081
2017-08-20,Volume Intensity,0.4896
2017-08-21,Volume Intensity,0.9932
2017-08-22,Volume Intensity,1.0083
2017-08-23,Volume Intensity,0.7843
2017-08-24,Volume Intensity,1.5565
2017-08-25,Volume Intensity,0.6821
2017-08-26,Volume Intensity,0.448
2017-08-27,Volume Intensity,0.359
2017-08-28,Volume Intensity,0.9348
2017-08-29,Volume Intensity,0.7599
2017-08-30,Volume Intensity,0.7339
2017-08-31,Volume Intensity,0.8316
2017-09-01,Volume Intensity,0.7902
2017-09-02,Volume Intensity,0.5509
2017-09-03,Volume Intensity,1.2236
2017-09-04,Volume Intensity,1.2648
2017-09-05,Volume Intensity,1.1821
2017-09-06,Volume Intensity,0.8426
2017-09-07,Volume Intensity,0.8591
2017-09-08,Volume Intensity,0.8279
2017-09-09,Volume Intensity,0.441
2017-09-10,Volume Intensity,0.468
2017-09-11,Volume Intensity,0.8977
2017-09-12,Volume Intensity,0.876
2017-09-13,Volume Intensity,0.7568
2017-09-14,Volume Intensity,0.8923
2017-09-15,Volume Intensity,0.8904
2017-09-16,Volume Intensity,0.6456
2017-09-17,Volume Intensity,0.4847
2017-09-18,Volume Intensity,0.8406
2017-09-19,Volume Intensity,0.8995
2017-09-20,Volume Intensity,0.8055
2017-09-21,Volume Intensity,0.9705
2017-09-22,Volume Intensity,1.1666
2017-09-23,Volume Intensity,0.9108
2017-09-24,Volume Intensity,0.6189
2017-09-25,Volume Intensity,0.6467
2017-09-26,Volume Intensity,0.9813
2017-09-27,Volume Intensity,0.7612
2017-09-28,Volume Intensity,0.8934
2017-09-29,Volume Intensity,0.8764
2017-09-30,Volume Intensity,0.712
2017-10-01,Volume Intensity,0.6327
2017-10-02,Volume Intensity,0.7215
2017-10-03,Volume Intensity,0.6298
2017-10-04,Volume Intensity,0.657
2017-10-05,Volume Intensity,0.6205
2017-10-06,Volume Intensity,0.7603
2017-10-07,Volume Intensity,0.3661
2017-10-08,Volume Intensity,0.3246
2017-10-09,Volume Intensity,0.5587
2017-10-10,Volume Intensity,0.7482
2017-10-11,Volume Intensity,0.7379
2017-10-12,Volume Intensity,0.7596
2017-10-13,Volume Intensity,1.0504
2017-10-14,Volume Intensity,0.7472
