Date,Series,Value
2018-02-13,Average Tone,-1.1003
2018-02-14,Average Tone,-0.7965
2018-02-15,Average Tone,-0.6836
2018-02-16,Average Tone,-0.8349
2018-02-17,Average Tone,-0.7866
2018-02-18,Average Tone,-0.8591
2018-02-19,Average Tone,-1.0476
2018-02-20,Average Tone,-0.9518
2018-02-21,Average Tone,-0.8344
2018-02-22,Average Tone,-1.4027
2018-02-23,Average Tone,-1.2933
2018-02-24,Average Tone,-1.6084
2018-02-25,Average Tone,-1.063
2018-02-26,Average Tone,-0.7363
2018-02-27,Average Tone,-0.7379
2018-02-28,Average Tone,-0.5087
2018-03-01,Average Tone,-0.9346
2018-03-02,Average Tone,-1.364
2018-03-03,Average Tone,-0.4774
2018-03-04,Average Tone,-0.6022
2018-03-05,Average Tone,-0.7323
2018-03-06,Average Tone,-0.754
2018-03-07,Average Tone,-0.9833
2018-03-08,Average Tone,-0.5298
2018-03-09,Average Tone,-1.2666
2018-03-10,Average Tone,-0.504
2018-03-11,Average Tone,-0.5903
2018-03-12,Average Tone,-0.7198
2018-03-13,Average Tone,-1.1087
2018-03-14,Average Tone,-0.758
2018-03-15,Average Tone,-0.5383
2018-03-16,Average Tone,-0.8569
2018-03-17,Average Tone,-0.7591
2018-03-18,Average Tone,-1.0651
2018-03-19,Average Tone,-0.538
2018-03-20,Average Tone,-0.9023
2018-03-21,Average Tone,-0.8486
2018-03-22,Average Tone,-0.9197
2018-03-23,Average Tone,-1.6907
2018-03-24,Average Tone,-1.342
2018-03-25,Average Tone,-1.1527
2018-03-26,Average Tone,-1.0072
2018-03-27,Average Tone,-0.5215
2018-03-28,Average Tone,-0.5558
2018-03-29,Average Tone,-0.732
2018-03-30,Average Tone,-1.5647
2018-03-31,Average Tone,-1.3936
2018-04-01,Average Tone,-1.191
2018-04-02,Average Tone,-1.0739
2018-04-03,Average Tone,-1.0071
2018-04-04,Average Tone,-1.435
2018-04-05,Average Tone,-1.2795
2018-04-06,Average Tone,-1.5791
2018-04-07,Average Tone,-0.8436
2018-04-08,Average Tone,-1.7364
2018-04-09,Average Tone,-1.1432
2018-04-10,Average Tone,-0.9998
2018-04-11,Average Tone,-1.6905
2018-04-12,Average Tone,-1.5729
2018-04-13,Average Tone,-1.6154
2018-04-14,Average Tone,-1.2706
2018-04-15,Average Tone,-1.5496
2018-04-16,Average Tone,-0.9475
2018-04-17,Average Tone,-0.8298
2018-04-18,Average Tone,-0.1347
2018-04-19,Average Tone,-0.3466
2018-04-20,Average Tone,-0.116
2018-04-21,Average Tone,-0.1403
2018-04-22,Average Tone,-0.1947
2018-04-23,Average Tone,-0.3213
2018-04-24,Average Tone,-0.8723
2018-04-25,Average Tone,-0.4699
2018-04-26,Average Tone,-0.391
2018-04-27,Average Tone,-0.1112
2018-04-28,Average Tone,0.5559
2018-04-29,Average Tone,-0.3884
2018-04-30,Average Tone,-0.3502
2018-05-01,Average Tone,-0.3503
2018-05-02,Average Tone,-0.3043
2018-05-03,Average Tone,-0.4898
2018-05-04,Average Tone,-0.6252
2018-05-05,Average Tone,-0.4673
2018-05-06,Average Tone,-0.7027
2018-05-07,Average Tone,-0.8339
2018-05-08,Average Tone,-0.4053
2018-05-09,Average Tone,-0.5824
2018-05-10,Average Tone,-0.6691
2018-05-11,Average Tone,-0.5112
2018-05-12,Average Tone,-0.7315
2018-05-13,Average Tone,-0.8041
2018-05-14,Average Tone,-0.8849
2018-05-15,Average Tone,-0.8395
2018-05-16,Average Tone,-1.0717
2018-05-17,Average Tone,-0.9787
2018-05-18,Average Tone,-0.9843
2018-05-19,Average Tone,-0.7016
2018-05-20,Average Tone,-0.0986
2018-05-21,Average Tone,-0.6211
2018-05-22,Average Tone,-1.5211
2018-05-23,Average Tone,-0.9469
2018-05-24,Average Tone,-1.4385
2018-05-25,Average Tone,-1.0711
2018-05-26,Average Tone,-1.0216
2018-05-27,Average Tone,-1.0797
2018-05-28,Average Tone,-0.6531
2018-05-29,Average Tone,-0.6895
2018-05-30,Average Tone,-1.2619
2018-05-31,Average Tone,-0.9975
2018-06-01,Average Tone,-0.5253
2018-06-02,Average Tone,-0.8187
2018-06-03,Average Tone,-0.7242
2018-06-04,Average Tone,-1.1333
2018-06-05,Average Tone,-1.6053
2018-06-06,Average Tone,-0.5949
2018-06-07,Average Tone,-0.6108
2018-06-08,Average Tone,-0.4616
2018-06-09,Average Tone,-0.1338
2018-06-10,Average Tone,-0.2076
2018-06-11,Average Tone,-0.8899
2018-06-12,Average Tone,-0.3819
2018-06-13,Average Tone,-0.6476
2018-06-14,Average Tone,-0.9774
2018-06-15,Average Tone,-1.2225
2018-06-16,Average Tone,-1.1151
2018-06-17,Average Tone,-0.7731
2018-06-18,Average Tone,-0.7763
2018-06-19,Average Tone,-1.3861
2018-06-20,Average Tone,-0.9133
2018-06-21,Average Tone,-1.0637
2018-06-22,Average Tone,-1.1642
2018-06-23,Average Tone,-1.408
2018-06-24,Average Tone,-0.81
2018-06-25,Average Tone,-0.9302
2018-06-26,Average Tone,-1.1035
2018-06-27,Average Tone,-1.621
2018-06-28,Average Tone,-2.1466
2018-06-29,Average Tone,-1.6363
2018-06-30,Average Tone,-1.738
2018-07-01,Average Tone,-0.7133
2018-07-02,Average Tone,-1.3525
2018-07-03,Average Tone,-1.6101
2018-07-04,Average Tone,-1.3912
2018-07-05,Average Tone,-1.4768
2018-07-06,Average Tone,-1.8232
2018-07-07,Average Tone,-1.8548
2018-07-08,Average Tone,-1.5187
2018-07-09,Average Tone,-0.8273
2018-07-10,Average Tone,-0.6704
2018-07-11,Average Tone,-1.3652
2018-07-12,Average Tone,-1.1078
2018-07-13,Average Tone,-1.3007
2018-07-14,Average Tone,-1.9762
2018-07-15,Average Tone,-1.2756
2018-07-16,Average Tone,-1.1594
2018-07-17,Average Tone,-1.0748
2018-07-18,Average Tone,-0.6958
2018-07-19,Average Tone,-0.9864
2018-07-20,Average Tone,-1.1586
2018-07-21,Average Tone,-1.1554
2018-07-22,Average Tone,-1.2349
2018-07-23,Average Tone,-1.547
2018-07-24,Average Tone,-0.7603
2018-07-25,Average Tone,-0.8388
2018-07-26,Average Tone,-1.1277
2018-07-27,Average Tone,-0.3457
2018-07-28,Average Tone,-0.9783
2018-07-29,Average Tone,-0.6263
2018-07-30,Average Tone,-0.9722
2018-07-31,Average Tone,-0.7291
2018-08-01,Average Tone,-0.4485
2018-08-02,Average Tone,-0.6268
2018-08-03,Average Tone,-1.3413
2018-08-04,Average Tone,-1.4813
2018-08-05,Average Tone,-0.8157
2018-08-06,Average Tone,-0.8134
2018-08-07,Average Tone,-1.3176
2018-08-08,Average Tone,-0.6363
2018-08-09,Average Tone,-0.6242
2018-08-10,Average Tone,-1.3964
2018-08-11,Average Tone,-1.3657
2018-08-12,Average Tone,-0.6734
2018-08-13,Average Tone,-1.2551
2018-08-14,Average Tone,-1.3623
2018-08-15,Average Tone,-0.9016
2018-08-16,Average Tone,-1.387
2018-08-17,Average Tone,-0.9954
2018-08-18,Average Tone,-0.937
2018-08-19,Average Tone,-1.1417
2018-08-20,Average Tone,-0.5923
