Date,Series,Value
2018-06-13,Volume Intensity,0.0781
2018-06-14,Volume Intensity,0.0709
2018-06-15,Volume Intensity,0.1531
2018-06-16,Volume Intensity,0.1305
2018-06-17,Volume Intensity,0.0409
2018-06-18,Volume Intensity,0.0837
2018-06-19,Volume Intensity,0.1479
2018-06-20,Volume Intensity,0.1751
2018-06-21,Volume Intensity,0.0716
2018-06-22,Volume Intensity,0.1262
2018-06-23,Volume Intensity,0.1106
2018-06-24,Volume Intensity,0.0731
2018-06-25,Volume Intensity,0.1155
2018-06-26,Volume Intensity,0.1223
2018-06-27,Volume Intensity,0.0814
2018-06-28,Volume Intensity,0.076
2018-06-29,Volume Intensity,0.0725
2018-06-30,Volume Intensity,0.0463
2018-07-01,Volume Intensity,0.0648
2018-07-02,Volume Intensity,0.0722
2018-07-03,Volume Intensity,0.0844
2018-07-04,Volume Intensity,0.0724
2018-07-05,Volume Intensity,0.0718
2018-07-06,Volume Intensity,0.1081
2018-07-07,Volume Intensity,0.0365
2018-07-08,Volume Intensity,0.036
2018-07-09,Volume Intensity,0.0696
2018-07-10,Volume Intensity,0.0945
2018-07-11,Volume Intensity,0.1364
2018-07-12,Volume Intensity,0.0991
2018-07-13,Volume Intensity,0.0885
2018-07-14,Volume Intensity,0.0311
2018-07-15,Volume Intensity,0.0678
2018-07-16,Volume Intensity,0.1482
2018-07-17,Volume Intensity,0.1018
2018-07-18,Volume Intensity,0.0567
2018-07-19,Volume Intensity,0.0795
2018-07-20,Volume Intensity,0.0803
2018-07-21,Volume Intensity,0.037
2018-07-22,Volume Intensity,0.0415
2018-07-23,Volume Intensity,0.0854
2018-07-24,Volume Intensity,0.0946
2018-07-25,Volume Intensity,0.1089
2018-07-26,Volume Intensity,0.1078
2018-07-27,Volume Intensity,0.1133
2018-07-28,Volume Intensity,0.0693
2018-07-29,Volume Intensity,0.0346
2018-07-30,Volume Intensity,0.1152
2018-07-31,Volume Intensity,0.1152
2018-08-01,Volume Intensity,0.0953
2018-08-02,Volume Intensity,0.1261
2018-08-03,Volume Intensity,0.1001
