Date,Series,Value
2021-06-24,Average Tone,-1.0393
2021-06-25,Average Tone,-0.7627
2021-06-26,Average Tone,-0.9854
2021-06-27,Average Tone,-0.4239
2021-06-28,Average Tone,-0.7669
2021-06-29,Average Tone,-0.3715
2021-06-30,Average Tone,-1.0082
2021-07-01,Average Tone,-1.1336
2021-07-02,Average Tone,-0.9312
2021-07-03,Average Tone,-0.566
2021-07-04,Average Tone,-1.0886
2021-07-05,Average Tone,-0.5952
2021-07-06,Average Tone,-0.6019
2021-07-07,Average Tone,-0.924
2021-07-08,Average Tone,-0.927
2021-07-09,Average Tone,-0.8921
2021-07-10,Average Tone,-1.5005
2021-07-11,Average Tone,-2.1732
2021-07-12,Average Tone,-1.1525
2021-07-13,Average Tone,-1.0116
2021-07-14,Average Tone,-0.9542
2021-07-15,Average Tone,-1.698
2021-07-16,Average Tone,-1.0661
2021-07-17,Average Tone,-1.8015
2021-07-18,Average Tone,-1.5959
2021-07-19,Average Tone,-2.0704
2021-07-20,Average Tone,-1.4936
2021-07-21,Average Tone,-1.7934
2021-07-22,Average Tone,-1.7243
2021-07-23,Average Tone,-1.6877
2021-07-24,Average Tone,-1.372
2021-07-25,Average Tone,-0.9036
2021-07-26,Average Tone,-0.9939
2021-07-27,Average Tone,-1.0854
2021-07-28,Average Tone,-1.002
2021-07-29,Average Tone,-0.4554
2021-07-30,Average Tone,-1.0495
2021-07-31,Average Tone,-1.0673
2021-08-01,Average Tone,-0.4109
2021-08-02,Average Tone,-0.9181
2021-08-03,Average Tone,-0.6087
2021-08-04,Average Tone,-1.0839
2021-08-05,Average Tone,-1.1936
2021-08-06,Average Tone,-0.8442
2021-08-07,Average Tone,-0.0238
2021-08-08,Average Tone,-0.3797
2021-08-09,Average Tone,-1.2735
2021-08-10,Average Tone,-1.2464
2021-08-11,Average Tone,-1.2581
2021-08-12,Average Tone,-1.2556
2021-08-13,Average Tone,-1.2003
2021-08-14,Average Tone,-1.6284
2021-08-15,Average Tone,-2.8172
2021-08-16,Average Tone,-1.4201
2021-08-17,Average Tone,-1.6156
2021-08-18,Average Tone,-0.9584
2021-08-19,Average Tone,-1.0183
2021-08-20,Average Tone,-1.4752
2021-08-21,Average Tone,-1.3439
2021-08-22,Average Tone,-2.3336
2021-08-23,Average Tone,-1.2672
2021-08-24,Average Tone,-1.3362
2021-08-25,Average Tone,-0.8179
2021-08-26,Average Tone,-0.8823
2021-08-27,Average Tone,-1.239
2021-08-28,Average Tone,-1.3093
2021-08-29,Average Tone,-1.389
2021-08-30,Average Tone,-1.0102
2021-08-31,Average Tone,-1.1399
2021-09-01,Average Tone,-1.2359
2021-09-02,Average Tone,-0.5711
2021-09-03,Average Tone,-0.4855
2021-09-04,Average Tone,-0.8906
2021-09-05,Average Tone,-1.6998
2021-09-06,Average Tone,-0.4288
2021-09-07,Average Tone,-0.5399
2021-09-08,Average Tone,-0.6687
2021-09-09,Average Tone,-0.8364
2021-09-10,Average Tone,-1.4834
2021-09-11,Average Tone,-1.7977
2021-09-12,Average Tone,-1.8973
2021-09-13,Average Tone,-0.7576
2021-09-14,Average Tone,-0.8406
2021-09-15,Average Tone,-1.2927
2021-09-16,Average Tone,-0.8698
2021-09-17,Average Tone,-0.7396
2021-09-18,Average Tone,-1.2462
2021-09-19,Average Tone,-1.305
2021-09-20,Average Tone,-1.4824
2021-09-21,Average Tone,-1.4939
2021-09-22,Average Tone,-1.2382
2021-09-23,Average Tone,-0.5718
2021-09-24,Average Tone,-1.504
2021-09-25,Average Tone,-1.9762
2021-09-26,Average Tone,-1.2626
2021-09-27,Average Tone,-1.0251
2021-09-28,Average Tone,-1.3155
2021-09-29,Average Tone,-1.0146
2021-09-30,Average Tone,-1.0228
2021-10-01,Average Tone,-0.8844
2021-10-02,Average Tone,-0.7129
2021-10-03,Average Tone,-1.6615
2021-10-04,Average Tone,-1.1327
2021-10-05,Average Tone,-1.1037
2021-10-06,Average Tone,-1.1203
2021-10-07,Average Tone,-1.0805
2021-10-08,Average Tone,-1.189
2021-10-09,Average Tone,-1.6798
2021-10-10,Average Tone,-1.6687
2021-10-11,Average Tone,-1.38
2021-10-12,Average Tone,-0.8296
2021-10-13,Average Tone,-0.9361
2021-10-14,Average Tone,-0.8912
2021-10-15,Average Tone,-0.9936
2021-10-16,Average Tone,-0.6104
2021-10-17,Average Tone,-1.6928
2021-10-18,Average Tone,-1.0476
2021-10-19,Average Tone,-0.4612
2021-10-20,Average Tone,-0.4759
2021-10-21,Average Tone,-0.7864
2021-10-22,Average Tone,-0.9881
2021-10-23,Average Tone,-1.0336
2021-10-24,Average Tone,-1.4472
2021-10-25,Average Tone,-1.2414
2021-10-26,Average Tone,-0.71
2021-10-27,Average Tone,-0.5758
2021-10-28,Average Tone,-0.4751
2021-10-29,Average Tone,-0.786
2021-10-30,Average Tone,-1.3616
2021-10-31,Average Tone,-1.0296
2021-11-01,Average Tone,-1.1276
2021-11-02,Average Tone,-1.0492
2021-11-03,Average Tone,-0.7466
2021-11-04,Average Tone,-0.9263
2021-11-05,Average Tone,-1.2297
2021-11-06,Average Tone,-0.9685
2021-11-07,Average Tone,-1.4209
2021-11-08,Average Tone,-0.7917
2021-11-09,Average Tone,-1.0178
2021-11-10,Average Tone,-0.6855
2021-11-11,Average Tone,-0.7382
2021-11-12,Average Tone,-1.1701
2021-11-13,Average Tone,-1.0405
2021-11-14,Average Tone,-1.1858
2021-11-15,Average Tone,-0.9514
2021-11-16,Average Tone,-0.7263
2021-11-17,Average Tone,-0.6587
2021-11-18,Average Tone,-0.7302
2021-11-19,Average Tone,-0.7762
2021-11-20,Average Tone,-1.5762
2021-11-21,Average Tone,-1.2659
2021-11-22,Average Tone,-1.3531
2021-11-23,Average Tone,-0.7937
2021-11-24,Average Tone,-0.6927
2021-11-25,Average Tone,-0.8616
2021-11-26,Average Tone,-1.0168
2021-11-27,Average Tone,-2.0571
2021-11-28,Average Tone,-2.226
2021-11-29,Average Tone,-0.8731
2021-11-30,Average Tone,-0.924
2021-12-01,Average Tone,-1.1394
2021-12-02,Average Tone,-1.2216
2021-12-03,Average Tone,-1.0175
2021-12-04,Average Tone,-1.2115
2021-12-05,Average Tone,-1.204
2021-12-06,Average Tone,-1.9738
2021-12-07,Average Tone,-1.1656
2021-12-08,Average Tone,-1.0813
2021-12-09,Average Tone,-1.1076
2021-12-10,Average Tone,-1.1264
2021-12-11,Average Tone,-1.238
2021-12-12,Average Tone,-1.4076
2021-12-13,Average Tone,-1.0008
2021-12-14,Average Tone,-0.6476
2021-12-15,Average Tone,-1.2641
2021-12-16,Average Tone,-1.1606
2021-12-17,Average Tone,-1.2737
2021-12-18,Average Tone,-2.1542
2021-12-19,Average Tone,-1.6358
2021-12-20,Average Tone,-1.4904
2021-12-21,Average Tone,-1.4181
2021-12-22,Average Tone,-1.3559
2021-12-23,Average Tone,-1.6976
2021-12-24,Average Tone,-0.9847
2021-12-25,Average Tone,-1.6863
2021-12-26,Average Tone,-0.9253
2021-12-27,Average Tone,-1.424
2021-12-28,Average Tone,-1.4059
2021-12-29,Average Tone,-1.7143
2021-12-30,Average Tone,-1.5299
2021-12-31,Average Tone,-1.3281
2022-01-01,Average Tone,-2.0963
2022-01-02,Average Tone,-1.7937
2022-01-03,Average Tone,-1.1009
2022-01-04,Average Tone,-1.0311
2022-01-05,Average Tone,-1.018
2022-01-06,Average Tone,-1.1888
2022-01-07,Average Tone,-1.0858
2022-01-08,Average Tone,-1.5609
2022-01-09,Average Tone,-1.6517
2022-01-10,Average Tone,-0.7742
2022-01-11,Average Tone,-1.0891
2022-01-12,Average Tone,-0.7192
2022-01-13,Average Tone,-1.2041
2022-01-14,Average Tone,-1.0746
2022-01-15,Average Tone,-1.0539
2022-01-16,Average Tone,-1.4154
2022-01-17,Average Tone,-1.3918
2022-01-18,Average Tone,-0.7849
2022-01-19,Average Tone,-0.4261
2022-01-20,Average Tone,-1.2277
2022-01-21,Average Tone,-1.0585
2022-01-22,Average Tone,-1.6299
2022-01-23,Average Tone,-1.7058
2022-01-24,Average Tone,-1.1376
2022-01-25,Average Tone,-1.0185
2022-01-26,Average Tone,-0.992
2022-01-27,Average Tone,-1.4736
2022-01-28,Average Tone,-0.83
2022-01-29,Average Tone,-1.5992
2022-01-30,Average Tone,-2.2553
2022-01-31,Average Tone,-1.1313
2022-02-01,Average Tone,-0.8931
2022-02-02,Average Tone,-1.0528
2022-02-03,Average Tone,-0.8105
2022-02-04,Average Tone,-0.8546
2022-02-05,Average Tone,-0.862
2022-02-06,Average Tone,-0.1035
2022-02-07,Average Tone,-0.7591
2022-02-08,Average Tone,-0.8734
2022-02-09,Average Tone,-0.074
2022-02-10,Average Tone,-0.0493
2022-02-11,Average Tone,-0.9029
2022-02-12,Average Tone,-1.1297
2022-02-13,Average Tone,-1.2701
2022-02-14,Average Tone,-0.6931
2022-02-15,Average Tone,-0.6429
2022-02-16,Average Tone,-0.8799
2022-02-17,Average Tone,-0.8649
2022-02-18,Average Tone,-1.1579
2022-02-19,Average Tone,-1.1454
2022-02-20,Average Tone,-0.5313
2022-02-21,Average Tone,-0.9897
2022-02-22,Average Tone,-1.4151
2022-02-23,Average Tone,-1.2839
2022-02-24,Average Tone,-2.4352
2022-02-25,Average Tone,-2.6305
2022-02-26,Average Tone,-3.2154
2022-02-27,Average Tone,-2.1886
2022-02-28,Average Tone,-2.1664
2022-03-01,Average Tone,-2.0721
2022-03-02,Average Tone,-2.1747
2022-03-03,Average Tone,-1.7614
2022-03-04,Average Tone,-2.2772
2022-03-05,Average Tone,-2.3402
2022-03-06,Average Tone,-2.6603
2022-03-07,Average Tone,-2.7952
2022-03-08,Average Tone,-2.0419
2022-03-09,Average Tone,-1.6211
2022-03-10,Average Tone,-1.5508
2022-03-11,Average Tone,-2.1309
2022-03-12,Average Tone,-2.2
2022-03-13,Average Tone,-2.3178
2022-03-14,Average Tone,-2.6471
2022-03-15,Average Tone,-2.2384
2022-03-16,Average Tone,-1.8479
2022-03-17,Average Tone,-1.7846
2022-03-18,Average Tone,-2.0726
2022-03-19,Average Tone,-2.6596
2022-03-20,Average Tone,-2.7623
2022-03-21,Average Tone,-2.4405
2022-03-22,Average Tone,-1.8637
2022-03-23,Average Tone,-1.4671
2022-03-24,Average Tone,-1.6466
2022-03-25,Average Tone,-1.2477
2022-03-26,Average Tone,-1.4649
2022-03-27,Average Tone,-1.7338
2022-03-28,Average Tone,-1.6308
2022-03-29,Average Tone,-1.3413
2022-03-30,Average Tone,-1.4948
2022-03-31,Average Tone,-1.4172
2022-04-01,Average Tone,-1.6899
2022-04-02,Average Tone,-1.3862
2022-04-03,Average Tone,-2.5152
2022-04-04,Average Tone,-2.1236
2022-04-05,Average Tone,-2.0105
2022-04-06,Average Tone,-1.8361
2022-04-07,Average Tone,-1.9966
2022-04-08,Average Tone,-1.7515
2022-04-09,Average Tone,-2.1262
2022-04-10,Average Tone,-2.4042
2022-04-11,Average Tone,-1.6391
2022-04-12,Average Tone,-2.1064
2022-04-13,Average Tone,-1.4379
2022-04-14,Average Tone,-1.0619
2022-04-15,Average Tone,-1.5528
2022-04-16,Average Tone,-1.9746
2022-04-17,Average Tone,-1.9794
2022-04-18,Average Tone,-1.8576
2022-04-19,Average Tone,-1.4196
2022-04-20,Average Tone,-1.6022
2022-04-21,Average Tone,-1.4242
2022-04-22,Average Tone,-1.2803
2022-04-23,Average Tone,-1.9194
2022-04-24,Average Tone,-1.3283
2022-04-25,Average Tone,-1.4651
2022-04-26,Average Tone,-1.4589
2022-04-27,Average Tone,-1.2995
2022-04-28,Average Tone,-1.4266
2022-04-29,Average Tone,-1.0731
2022-04-30,Average Tone,-2.2431
2022-05-01,Average Tone,-2.2127
2022-05-02,Average Tone,-1.1156
2022-05-03,Average Tone,-1.0712
2022-05-04,Average Tone,-1.4169
2022-05-05,Average Tone,-1.6296
2022-05-06,Average Tone,-1.667
2022-05-07,Average Tone,-1.2021
2022-05-08,Average Tone,-1.0671
2022-05-09,Average Tone,-1.8213
2022-05-10,Average Tone,-1.4298
2022-05-11,Average Tone,-1.3019
2022-05-12,Average Tone,-1.6318
2022-05-13,Average Tone,-1.8008
2022-05-14,Average Tone,-1.9209
2022-05-15,Average Tone,-1.6487
2022-05-16,Average Tone,-1.898
2022-05-17,Average Tone,-1.9168
2022-05-18,Average Tone,-2.0778
2022-05-19,Average Tone,-1.7919
2022-05-20,Average Tone,-1.4088
2022-05-21,Average Tone,-1.6472
2022-05-22,Average Tone,-0.9168
2022-05-23,Average Tone,-1.4654
2022-05-24,Average Tone,-1.5853
2022-05-25,Average Tone,-1.1541
2022-05-26,Average Tone,-1.1735
2022-05-27,Average Tone,-1.1588
2022-05-28,Average Tone,-1.0388
2022-05-29,Average Tone,-1.2763
2022-05-30,Average Tone,-0.4979
2022-05-31,Average Tone,-1.0504
2022-06-01,Average Tone,-1.2339
2022-06-02,Average Tone,-0.9649
2022-06-03,Average Tone,-1.0174
2022-06-04,Average Tone,-1.9451
2022-06-05,Average Tone,-1.3663
2022-06-06,Average Tone,-1.1135
2022-06-07,Average Tone,-1.301
2022-06-08,Average Tone,-1.2608
2022-06-09,Average Tone,-1.4927
2022-06-10,Average Tone,-1.3797
2022-06-11,Average Tone,-2.0349
2022-06-12,Average Tone,-1.9765
2022-06-13,Average Tone,-1.7357
2022-06-14,Average Tone,-1.4772
2022-06-15,Average Tone,-1.3268
2022-06-16,Average Tone,-1.0354
2022-06-17,Average Tone,-1.2427
2022-06-18,Average Tone,-0.9512
2022-06-19,Average Tone,-0.9361
2022-06-20,Average Tone,-1.3952
2022-06-21,Average Tone,-1.0615
2022-06-22,Average Tone,-1.1233
2022-06-23,Average Tone,-1.0095
2022-06-24,Average Tone,-0.9091
2022-06-25,Average Tone,-1.039
2022-06-26,Average Tone,-1.4438
2022-06-27,Average Tone,-0.9593
2022-06-28,Average Tone,-1.1367
2022-06-29,Average Tone,-0.8629
2022-06-30,Average Tone,-1.1407
2022-07-01,Average Tone,-1.2999
2022-07-02,Average Tone,-1.628
2022-07-03,Average Tone,-1.596
2022-07-04,Average Tone,-0.8931
2022-07-05,Average Tone,-1.3734
2022-07-06,Average Tone,-1.5916
2022-07-07,Average Tone,-1.4432
2022-07-08,Average Tone,-2.0994
2022-07-09,Average Tone,-2.5424
2022-07-10,Average Tone,-2.2638
2022-07-11,Average Tone,-1.6888
2022-07-12,Average Tone,-1.3747
2022-07-13,Average Tone,-1.3527
2022-07-14,Average Tone,-1.2118
2022-07-15,Average Tone,-1.3055
2022-07-16,Average Tone,-1.6933
2022-07-17,Average Tone,-1.4826
2022-07-18,Average Tone,-1.1589
2022-07-19,Average Tone,-1.7536
2022-07-20,Average Tone,-1.0644
2022-07-21,Average Tone,-1.1348
2022-07-22,Average Tone,-1.1256
2022-07-23,Average Tone,-1.6289
2022-07-24,Average Tone,-1.7467
2022-07-25,Average Tone,-1.1875
2022-07-26,Average Tone,-1.1002
2022-07-27,Average Tone,-1.2235
2022-07-28,Average Tone,-1.2591
2022-07-29,Average Tone,-1.1292
2022-07-30,Average Tone,-2.0029
2022-07-31,Average Tone,-0.9573
2022-08-01,Average Tone,-1.1848
2022-08-02,Average Tone,-1.9195
2022-08-03,Average Tone,-1.7743
2022-08-04,Average Tone,-1.6215
2022-08-05,Average Tone,-2.1498
2022-08-06,Average Tone,-2.4547
2022-08-07,Average Tone,-2.1534
2022-08-08,Average Tone,-2.371
2022-08-09,Average Tone,-0.8205
2022-08-10,Average Tone,-1.2424
2022-08-11,Average Tone,-1.1616
2022-08-12,Average Tone,-0.9587
2022-08-13,Average Tone,-1.0488
2022-08-14,Average Tone,-0.8911
2022-08-15,Average Tone,-1.5833
2022-08-16,Average Tone,-1.144
2022-08-17,Average Tone,-0.8929
2022-08-18,Average Tone,-1.5152
2022-08-19,Average Tone,-1.3728
2022-08-20,Average Tone,-2.391
2022-08-21,Average Tone,-1.9131
2022-08-22,Average Tone,-1.3038
2022-08-23,Average Tone,-1.8247
2022-08-24,Average Tone,-1.8877
2022-08-25,Average Tone,-1.6178
2022-08-26,Average Tone,-1.2271
2022-08-27,Average Tone,-1.3962
2022-08-28,Average Tone,-1.7106
2022-08-29,Average Tone,-1.416
2022-08-30,Average Tone,-1.364
2022-08-31,Average Tone,-1.1752
2022-09-01,Average Tone,-2.1601
2022-09-02,Average Tone,-1.2643
2022-09-03,Average Tone,-1.2254
2022-09-04,Average Tone,-2.1476
2022-09-05,Average Tone,-2.6708
2022-09-06,Average Tone,-1.89
2022-09-07,Average Tone,-1.6573
2022-09-08,Average Tone,-0.9791
2022-09-09,Average Tone,-1.3331
2022-09-10,Average Tone,-1.4081
2022-09-11,Average Tone,-1.5904
2022-09-12,Average Tone,-1.3453
2022-09-13,Average Tone,-0.9787
2022-09-14,Average Tone,-1.6195
2022-09-15,Average Tone,-1.2752
2022-09-16,Average Tone,-1.3745
2022-09-17,Average Tone,-1.2998
2022-09-18,Average Tone,-2.5313
2022-09-19,Average Tone,-1.3958
2022-09-20,Average Tone,-1.2229
2022-09-21,Average Tone,-1.3277
2022-09-22,Average Tone,-1.1245
2022-09-23,Average Tone,-1.7988
2022-09-24,Average Tone,-1.9994
2022-09-25,Average Tone,-2.2673
2022-09-26,Average Tone,-1.4555
2022-09-27,Average Tone,-1.3203
2022-09-28,Average Tone,-1.2317
2022-09-29,Average Tone,-1.0288
2022-09-30,Average Tone,-1.1803
2022-10-01,Average Tone,-1.4076
2022-10-02,Average Tone,-2.2232
2022-10-03,Average Tone,-1.1549
2022-10-04,Average Tone,-1.0139
2022-10-05,Average Tone,-1.2087
2022-10-06,Average Tone,-1.3504
2022-10-07,Average Tone,-0.9869
2022-10-08,Average Tone,-1.0797
2022-10-09,Average Tone,-0.5579
2022-10-10,Average Tone,-0.9509
2022-10-11,Average Tone,-1.134
2022-10-12,Average Tone,-0.9054
2022-10-13,Average Tone,-1.0006
2022-10-14,Average Tone,-0.7088
2022-10-15,Average Tone,-0.9569
2022-10-16,Average Tone,-0.8472
2022-10-17,Average Tone,-1.041
2022-10-18,Average Tone,-0.5809
2022-10-19,Average Tone,-0.3735
2022-10-20,Average Tone,-0.7633
2022-10-21,Average Tone,-1.0124
2022-10-22,Average Tone,-0.8504
2022-10-23,Average Tone,-0.2654
2022-10-24,Average Tone,-1.2371
2022-10-25,Average Tone,-0.9998
2022-10-26,Average Tone,-0.8445
2022-10-27,Average Tone,-1.132
2022-10-28,Average Tone,-1.1256
2022-10-29,Average Tone,-1.5592
2022-10-30,Average Tone,-2.9463
2022-10-31,Average Tone,-1.2885
2022-11-01,Average Tone,-1.218
2022-11-02,Average Tone,-1.0693
2022-11-03,Average Tone,-1.254
2022-11-04,Average Tone,-1.235
2022-11-05,Average Tone,-1.4546
2022-11-06,Average Tone,-1.5876
2022-11-07,Average Tone,-1.2495
2022-11-08,Average Tone,-0.733
2022-11-09,Average Tone,-0.8753
2022-11-10,Average Tone,-0.7875
2022-11-11,Average Tone,-0.7757
2022-11-12,Average Tone,-1.1789
2022-11-13,Average Tone,-1.5486
2022-11-14,Average Tone,-0.9633
2022-11-15,Average Tone,-1.1376
2022-11-16,Average Tone,-1.5275
2022-11-17,Average Tone,-1.2417
2022-11-18,Average Tone,-1.2182
2022-11-19,Average Tone,-1.5239
2022-11-20,Average Tone,-2.0678
2022-11-21,Average Tone,-0.9084
2022-11-22,Average Tone,-1.2025
2022-11-23,Average Tone,-1.1213
2022-11-24,Average Tone,-1.4695
2022-11-25,Average Tone,-1.6571
2022-11-26,Average Tone,-2.038
2022-11-27,Average Tone,-3.3816
2022-11-28,Average Tone,-2.5963
2022-11-29,Average Tone,-2.3702
2022-11-30,Average Tone,-1.7073
2022-12-01,Average Tone,-1.3097
2022-12-02,Average Tone,-1.5959
2022-12-03,Average Tone,-2.1852
2022-12-04,Average Tone,-2.015
2022-12-05,Average Tone,-1.5067
2022-12-06,Average Tone,-0.8316
2022-12-07,Average Tone,-1.5834
2022-12-08,Average Tone,-1.1373
2022-12-09,Average Tone,-1.147
2022-12-10,Average Tone,-1.7867
2022-12-11,Average Tone,-1.5651
2022-12-12,Average Tone,-1.2475
2022-12-13,Average Tone,-1.0933
2022-12-14,Average Tone,-1.1136
2022-12-15,Average Tone,-1.3952
2022-12-16,Average Tone,-1.1557
2022-12-17,Average Tone,-1.6132
2022-12-18,Average Tone,-1.0559
2022-12-19,Average Tone,-1.0661
2022-12-20,Average Tone,-1.2201
2022-12-21,Average Tone,-1.3369
2022-12-22,Average Tone,-0.749
2022-12-23,Average Tone,-1.4086
2022-12-24,Average Tone,-1.9661
2022-12-25,Average Tone,-2.8747
2022-12-26,Average Tone,-2.0604
2022-12-27,Average Tone,-1.7372
2022-12-28,Average Tone,-1.9729
2022-12-29,Average Tone,-2.0652
2022-12-30,Average Tone,-1.824
2022-12-31,Average Tone,-1.5756
2023-01-01,Average Tone,-1.4144
2023-01-02,Average Tone,-1.2192
2023-01-03,Average Tone,-1.5226
2023-01-04,Average Tone,-1.284
2023-01-05,Average Tone,-1.3136
2023-01-06,Average Tone,-1.1247
2023-01-07,Average Tone,-1.1285
2023-01-08,Average Tone,-1.8127
2023-01-09,Average Tone,-0.7478
2023-01-10,Average Tone,-1.3926
2023-01-11,Average Tone,-1.0993
2023-01-12,Average Tone,-1.1551
2023-01-13,Average Tone,-1.1629
2023-01-14,Average Tone,-1.4972
2023-01-15,Average Tone,-2.7349
2023-01-16,Average Tone,-0.9714
2023-01-17,Average Tone,-1.2621
2023-01-18,Average Tone,-1.2665
2023-01-19,Average Tone,-1.0855
2023-01-20,Average Tone,-0.8285
2023-01-21,Average Tone,-1.0873
2023-01-22,Average Tone,-1.457
2023-01-23,Average Tone,-1.7521
2023-01-24,Average Tone,-1.3325
2023-01-25,Average Tone,-0.9364
2023-01-26,Average Tone,-0.7495
2023-01-27,Average Tone,-1.2133
2023-01-28,Average Tone,-1.4186
2023-01-29,Average Tone,-2.383
2023-01-30,Average Tone,-0.9644
2023-01-31,Average Tone,-1.1798
2023-02-01,Average Tone,-1.3716
2023-02-02,Average Tone,-0.987
2023-02-03,Average Tone,-1.6988
2023-02-04,Average Tone,-1.9863
2023-02-05,Average Tone,-1.9248
2023-02-06,Average Tone,-1.7259
2023-02-07,Average Tone,-1.4168
2023-02-08,Average Tone,-1.4655
2023-02-09,Average Tone,-1.5016
2023-02-10,Average Tone,-1.6401
2023-02-11,Average Tone,-1.7188
2023-02-12,Average Tone,-1.4772
2023-02-13,Average Tone,-1.5777
2023-02-14,Average Tone,-0.9462
2023-02-15,Average Tone,-1.5903
2023-02-16,Average Tone,-1.6817
2023-02-17,Average Tone,-1.1666
2023-02-18,Average Tone,-2.4026
2023-02-19,Average Tone,-2.477
2023-02-20,Average Tone,-1.1775
2023-02-21,Average Tone,-1.4607
2023-02-22,Average Tone,-1.0361
2023-02-23,Average Tone,-1.3425
2023-02-24,Average Tone,-2.0603
2023-02-25,Average Tone,-2.1575
2023-02-26,Average Tone,-1.7502
2023-02-27,Average Tone,-1.3972
2023-02-28,Average Tone,-1.6414
2023-03-01,Average Tone,-1.6602
2023-03-02,Average Tone,-1.1788
2023-03-03,Average Tone,-1.1152
2023-03-04,Average Tone,-1.4087
2023-03-05,Average Tone,-1.1254
2023-03-06,Average Tone,-0.8672
2023-03-07,Average Tone,-1.6724
2023-03-08,Average Tone,-1.1263
2023-03-09,Average Tone,-0.8366
2023-03-10,Average Tone,-1.1272
2023-03-11,Average Tone,-1.3997
2023-03-12,Average Tone,-1.2709
2023-03-13,Average Tone,-0.368
2023-03-14,Average Tone,-0.613
2023-03-15,Average Tone,-1.0845
2023-03-16,Average Tone,-1.2013
2023-03-17,Average Tone,-1.3257
2023-03-18,Average Tone,-2.0934
2023-03-19,Average Tone,-1.5916
2023-03-20,Average Tone,-1.1163
2023-03-21,Average Tone,-0.8973
2023-03-22,Average Tone,-1.2482
2023-03-24,Average Tone,-1.1086
2023-03-25,Average Tone,-1.2372
2023-03-26,Average Tone,-1.5918
2023-03-27,Average Tone,-1.1803
2023-03-28,Average Tone,-1.3963
2023-03-29,Average Tone,-1.0402
2023-03-30,Average Tone,-1.0031
2023-03-31,Average Tone,-0.9173
2023-04-01,Average Tone,-1.1485
2023-04-02,Average Tone,-1.7472
2023-04-03,Average Tone,-0.996
2023-04-04,Average Tone,-1.2514
2023-04-05,Average Tone,-0.8457
2023-04-06,Average Tone,-0.8759
2023-04-07,Average Tone,-1.2073
2023-04-08,Average Tone,-1.8483
2023-04-09,Average Tone,-1.4998
2023-04-10,Average Tone,-0.941
2023-04-11,Average Tone,-1.21
2023-04-12,Average Tone,-1.1124
2023-04-13,Average Tone,-1.1454
2023-04-14,Average Tone,-1.2954
2023-04-15,Average Tone,-1.8647
2023-04-16,Average Tone,-1.2642
2023-04-17,Average Tone,-1.6959
2023-04-18,Average Tone,-1.2932
2023-04-19,Average Tone,-1.4047
2023-04-20,Average Tone,-0.9876
2023-04-21,Average Tone,-1.2614
2023-04-22,Average Tone,-1.8201
2023-04-23,Average Tone,-1.249
2023-04-24,Average Tone,-0.4882
2023-04-25,Average Tone,-0.8821
2023-04-26,Average Tone,-1.126
2023-04-27,Average Tone,-1.0373
2023-04-28,Average Tone,-0.5763
2023-04-29,Average Tone,-0.9671
2023-04-30,Average Tone,-1.475
2023-05-01,Average Tone,-0.9285
2023-05-02,Average Tone,-0.6676
2023-05-03,Average Tone,-0.8431
2023-05-04,Average Tone,-0.6753
2023-05-05,Average Tone,-1.6985
2023-05-06,Average Tone,-0.8892
2023-05-07,Average Tone,-0.6659
2023-05-08,Average Tone,-1.1125
2023-05-09,Average Tone,-1.4518
2023-05-10,Average Tone,-1.2837
2023-05-11,Average Tone,-1.4792
2023-05-12,Average Tone,-1.7836
2023-05-13,Average Tone,-1.5745
2023-05-14,Average Tone,-1.0243
2023-05-15,Average Tone,-1.2748
2023-05-16,Average Tone,-1.196
2023-05-17,Average Tone,-0.9404
2023-05-18,Average Tone,-1.1677
2023-05-19,Average Tone,-1.4474
2023-05-20,Average Tone,-1.3643
2023-05-21,Average Tone,-1.4108
2023-05-22,Average Tone,-1.2975
2023-05-23,Average Tone,-1.0353
2023-05-24,Average Tone,-1.0922
2023-05-25,Average Tone,-1.3057
2023-05-26,Average Tone,-1.1209
2023-05-27,Average Tone,-1.2251
2023-05-28,Average Tone,-1.1758
2023-05-29,Average Tone,-1.1371
2023-05-30,Average Tone,-1.2159
2023-05-31,Average Tone,-1.4749
2023-06-01,Average Tone,-0.9802
2023-06-02,Average Tone,-1.1963
2023-06-03,Average Tone,-1.7741
2023-06-04,Average Tone,-2.3606
2023-06-05,Average Tone,-1.2416
2023-06-06,Average Tone,-0.8455
2023-06-07,Average Tone,-0.8732
2023-06-08,Average Tone,-0.7491
2023-06-09,Average Tone,-0.9072
2023-06-10,Average Tone,-0.64
2023-06-11,Average Tone,-0.5435
2023-06-12,Average Tone,-0.7322
2023-06-13,Average Tone,-0.6292
2023-06-14,Average Tone,-0.6127
2023-06-15,Average Tone,-0.9243
2023-06-16,Average Tone,-0.9213
2023-06-17,Average Tone,-1.3219
2023-06-18,Average Tone,-1.0075
2023-06-19,Average Tone,-0.9872
2023-06-20,Average Tone,-0.9746
2023-06-21,Average Tone,-1.2036
2023-06-22,Average Tone,-1.2736
2023-06-23,Average Tone,-1.0733
2023-06-24,Average Tone,-1.5397
2023-06-25,Average Tone,-1.1818
2023-06-26,Average Tone,-0.7505
2023-06-27,Average Tone,-1.0289
2023-06-28,Average Tone,-0.6887
2023-06-29,Average Tone,-0.3877
2023-06-30,Average Tone,-0.7426
2023-07-01,Average Tone,-0.4918
2023-07-02,Average Tone,-0.7972
2023-07-03,Average Tone,-1.122
