Date,Series,Value
2019-05-29,Average Tone,3.3579
2019-05-30,Average Tone,0
2019-05-31,Average Tone,2.2989
2019-06-01,Average Tone,0
2019-06-02,Average Tone,0
2019-06-03,Average Tone,2.9749
2019-06-04,Average Tone,0
2019-06-05,Average Tone,2.8592
2019-06-06,Average Tone,0.1801
2019-06-07,Average Tone,-0.373
2019-06-08,Average Tone,0
2019-06-09,Average Tone,0
2019-06-10,Average Tone,0.9335
2019-06-11,Average Tone,3.7815
2019-06-12,Average Tone,0
2019-06-13,Average Tone,0
2019-06-14,Average Tone,1.107
2019-06-15,Average Tone,-0.5972
2019-06-16,Average Tone,0.962
2019-06-17,Average Tone,0
2019-06-18,Average Tone,0.7724
2019-06-19,Average Tone,3.3711
2019-06-20,Average Tone,0
2019-06-21,Average Tone,0
2019-06-22,Average Tone,0
2019-06-23,Average Tone,0
2019-06-24,Average Tone,0
2019-06-25,Average Tone,0
2019-06-26,Average Tone,3.8917
2019-06-27,Average Tone,0
2019-06-28,Average Tone,0
2019-06-29,Average Tone,0
2019-06-30,Average Tone,0
2019-07-01,Average Tone,0
2019-07-02,Average Tone,0
2019-07-03,Average Tone,0
2019-07-04,Average Tone,0
2019-07-05,Average Tone,3.3976
2019-07-06,Average Tone,1.5172
2019-07-07,Average Tone,0
2019-07-08,Average Tone,0
2019-07-09,Average Tone,0
2019-07-10,Average Tone,-0.1764
2019-07-11,Average Tone,0
2019-07-12,Average Tone,0
2019-07-13,Average Tone,0
2019-07-14,Average Tone,0
2019-07-15,Average Tone,2.5802
2019-07-16,Average Tone,0
2019-07-17,Average Tone,0
2019-07-18,Average Tone,1.2101
2019-07-19,Average Tone,3.4749
2019-07-20,Average Tone,0
2019-07-21,Average Tone,0
2019-07-22,Average Tone,2.1255
2019-07-23,Average Tone,0
2019-07-24,Average Tone,0
2019-07-25,Average Tone,0
2019-07-26,Average Tone,-0.0443
2019-07-27,Average Tone,0
2019-07-28,Average Tone,0
2019-07-29,Average Tone,0
2019-07-30,Average Tone,0
2019-07-31,Average Tone,0.846
2019-08-01,Average Tone,0
2019-08-02,Average Tone,0
2019-08-03,Average Tone,1.3453
2019-08-04,Average Tone,0
2019-08-05,Average Tone,1.0738
2019-08-06,Average Tone,0
2019-08-07,Average Tone,0
2019-08-08,Average Tone,0
2019-08-09,Average Tone,0
2019-08-10,Average Tone,0
2019-08-11,Average Tone,0
2019-08-12,Average Tone,0
2019-08-13,Average Tone,-3.7313
2019-08-14,Average Tone,0
2019-08-15,Average Tone,1.7935
2019-08-16,Average Tone,-1.1395
2019-08-17,Average Tone,0
2019-08-18,Average Tone,0
2019-08-19,Average Tone,0
2019-08-20,Average Tone,3.3708
2019-08-21,Average Tone,1.6529
2019-08-22,Average Tone,1.7226
2019-08-23,Average Tone,0.349
2019-08-24,Average Tone,0.4127
2019-08-25,Average Tone,0
2019-08-26,Average Tone,0.7422
2019-08-27,Average Tone,0
2019-08-28,Average Tone,0
2019-08-29,Average Tone,0
2019-08-30,Average Tone,0
2019-08-31,Average Tone,0
2019-09-01,Average Tone,0
2019-09-02,Average Tone,0
2019-09-03,Average Tone,0
2019-09-04,Average Tone,0
2019-09-05,Average Tone,3.769
2019-09-06,Average Tone,0
2019-09-07,Average Tone,1.6
2019-09-08,Average Tone,0
2019-09-09,Average Tone,0
2019-09-10,Average Tone,0
2019-09-11,Average Tone,0.3834
2019-09-12,Average Tone,-0.6318
2019-09-13,Average Tone,0.4086
2019-09-14,Average Tone,0
2019-09-15,Average Tone,3.8055
2019-09-16,Average Tone,1.3514
2019-09-17,Average Tone,0
2019-09-18,Average Tone,1.0548
2019-09-19,Average Tone,0.1901
2019-09-20,Average Tone,0
2019-09-21,Average Tone,0
2019-09-22,Average Tone,0
2019-09-23,Average Tone,0
2019-09-24,Average Tone,4.9089
2019-09-25,Average Tone,0
2019-09-26,Average Tone,2.4079
2019-09-27,Average Tone,2.5126
2019-09-28,Average Tone,0
2019-09-29,Average Tone,0
2019-09-30,Average Tone,3.337
2019-10-01,Average Tone,-0.6491
2019-10-02,Average Tone,5.4187
2019-10-03,Average Tone,3.4483
2019-10-04,Average Tone,-0.1962
2019-10-05,Average Tone,0
2019-10-06,Average Tone,0
2019-10-07,Average Tone,0
2019-10-08,Average Tone,0.5944
2019-10-09,Average Tone,0
2019-10-10,Average Tone,0
2019-10-11,Average Tone,0
2019-10-12,Average Tone,1.2414
2019-10-13,Average Tone,0
2019-10-14,Average Tone,1.2144
2019-10-15,Average Tone,0
2019-10-16,Average Tone,0
2019-10-17,Average Tone,0
2019-10-18,Average Tone,0.4177
2019-10-19,Average Tone,3.631
2019-10-20,Average Tone,0
2019-10-21,Average Tone,0.7443
2019-10-22,Average Tone,1.0052
2019-10-23,Average Tone,4.2674
2019-10-24,Average Tone,0
2019-10-25,Average Tone,0
2019-10-26,Average Tone,0
2019-10-27,Average Tone,-0.647
2019-10-28,Average Tone,1.6598
2019-10-29,Average Tone,2.5194
2019-10-30,Average Tone,2.5232
2019-10-31,Average Tone,2.4142
2019-11-01,Average Tone,0
2019-11-02,Average Tone,0
2019-11-03,Average Tone,0
2019-11-04,Average Tone,0
2019-11-05,Average Tone,1.2717
2019-11-06,Average Tone,0
2019-11-07,Average Tone,0
2019-11-08,Average Tone,2.0154
2019-11-09,Average Tone,0
2019-11-10,Average Tone,0
2019-11-11,Average Tone,0
2019-11-12,Average Tone,-0.2808
2019-11-13,Average Tone,0
2019-11-14,Average Tone,0
2019-11-15,Average Tone,0
2019-11-16,Average Tone,0
2019-11-17,Average Tone,0
2019-11-18,Average Tone,0
2019-11-19,Average Tone,0
2019-11-20,Average Tone,4.4444
2019-11-21,Average Tone,0
2019-11-22,Average Tone,0
2019-11-23,Average Tone,0
2019-11-24,Average Tone,0
2019-11-25,Average Tone,2.9289
2019-11-26,Average Tone,3.125
2019-11-27,Average Tone,0
2019-11-28,Average Tone,0
2019-11-29,Average Tone,0
2019-11-30,Average Tone,0
2019-12-01,Average Tone,0
2019-12-02,Average Tone,0
2019-12-03,Average Tone,0
2019-12-04,Average Tone,0
2019-12-05,Average Tone,0
2019-12-06,Average Tone,3.1436
2019-12-07,Average Tone,2.2648
2019-12-08,Average Tone,0
2019-12-09,Average Tone,0
2019-12-10,Average Tone,0
2019-12-11,Average Tone,0
2019-12-12,Average Tone,0
2019-12-13,Average Tone,0
2019-12-14,Average Tone,0
2019-12-15,Average Tone,0
2019-12-16,Average Tone,-1.9417
2019-12-17,Average Tone,-4.2785
2019-12-18,Average Tone,2.8497
2019-12-19,Average Tone,0
2019-12-20,Average Tone,-5.9524
2019-12-21,Average Tone,0
2019-12-22,Average Tone,0
2019-12-23,Average Tone,0
2019-12-24,Average Tone,0
2019-12-25,Average Tone,0
2019-12-26,Average Tone,0.5769
2019-12-27,Average Tone,-2.5742
2019-12-28,Average Tone,-2.3423
2019-12-29,Average Tone,0
2019-12-30,Average Tone,-0.9471
2019-12-31,Average Tone,0
2020-01-01,Average Tone,0
2020-01-02,Average Tone,0
2020-01-03,Average Tone,1.2642
2020-01-04,Average Tone,0
2020-01-05,Average Tone,0
2020-01-06,Average Tone,0
2020-01-07,Average Tone,0
2020-01-08,Average Tone,0
2020-01-09,Average Tone,0
2020-01-10,Average Tone,1.3113
2020-01-11,Average Tone,0
2020-01-12,Average Tone,0
2020-01-13,Average Tone,-0.8368
2020-01-14,Average Tone,-1.669
2020-01-15,Average Tone,0
2020-01-16,Average Tone,0
2020-01-17,Average Tone,0
2020-01-18,Average Tone,-0.6305
2020-01-19,Average Tone,0
2020-01-20,Average Tone,0.4908
2020-01-21,Average Tone,0
2020-01-22,Average Tone,0.0765
2020-01-23,Average Tone,0
2020-01-24,Average Tone,-0.3026
2020-01-25,Average Tone,-0.8676
2020-01-26,Average Tone,-2.3529
2020-01-27,Average Tone,0
2020-01-28,Average Tone,0
2020-01-29,Average Tone,0.9958
2020-01-30,Average Tone,-1.9671
2020-01-31,Average Tone,-9.3824
2020-02-01,Average Tone,0
2020-02-02,Average Tone,0
2020-02-03,Average Tone,-2.7869
2020-02-04,Average Tone,0.5755
2020-02-05,Average Tone,0
2020-02-06,Average Tone,0
2020-02-07,Average Tone,-1.8338
2020-02-08,Average Tone,0
2020-02-09,Average Tone,0
2020-02-10,Average Tone,0
2020-02-11,Average Tone,0
2020-02-12,Average Tone,0
2020-02-13,Average Tone,0
2020-02-14,Average Tone,0.1137
2020-02-15,Average Tone,0.5668
2020-02-16,Average Tone,0
2020-02-17,Average Tone,-3.7028
2020-02-18,Average Tone,-0.0307
2020-02-19,Average Tone,0.6311
2020-02-20,Average Tone,0
2020-02-21,Average Tone,-3.9539
2020-02-22,Average Tone,0
2020-02-23,Average Tone,0
2020-02-24,Average Tone,0
2020-02-25,Average Tone,0
2020-02-26,Average Tone,0
2020-02-27,Average Tone,0
2020-02-28,Average Tone,-2.8571
2020-02-29,Average Tone,0
2020-03-01,Average Tone,-0.7194
2020-03-02,Average Tone,0.7119
2020-03-03,Average Tone,0
2020-03-04,Average Tone,0
2020-03-05,Average Tone,1.5249
2020-03-06,Average Tone,0
2020-03-07,Average Tone,-4.072
2020-03-08,Average Tone,0.4016
2020-03-09,Average Tone,0
2020-03-10,Average Tone,0
2020-03-11,Average Tone,0.713
2020-03-12,Average Tone,0
2020-03-13,Average Tone,1.4085
2020-03-14,Average Tone,0
2020-03-15,Average Tone,0
2020-03-16,Average Tone,-1.5569
2020-03-17,Average Tone,-0.8474
2020-03-18,Average Tone,-2.9155
2020-03-19,Average Tone,0.03
2020-03-20,Average Tone,-2.3256
2020-03-21,Average Tone,-3.2233
2020-03-22,Average Tone,0
2020-03-23,Average Tone,0
2020-03-24,Average Tone,1.8704
2020-03-25,Average Tone,0
2020-03-26,Average Tone,0
2020-03-27,Average Tone,-3.0718
2020-03-28,Average Tone,-2.1459
2020-03-29,Average Tone,0
2020-03-30,Average Tone,2.8777
2020-03-31,Average Tone,-0.0169
2020-04-01,Average Tone,-1.4606
2020-04-02,Average Tone,0
2020-04-03,Average Tone,0
2020-04-04,Average Tone,0
2020-04-05,Average Tone,0
2020-04-06,Average Tone,-1.1906
2020-04-07,Average Tone,1.7143
2020-04-08,Average Tone,1.4451
2020-04-09,Average Tone,-0.1161
2020-04-10,Average Tone,0
2020-04-11,Average Tone,0
2020-04-12,Average Tone,-1.0545
2020-04-13,Average Tone,0
2020-04-14,Average Tone,0.5208
2020-04-15,Average Tone,-2.8678
2020-04-16,Average Tone,-1.3663
2020-04-17,Average Tone,1.0444
2020-04-18,Average Tone,-3.6446
2020-04-19,Average Tone,0.8296
2020-04-20,Average Tone,0
2020-04-21,Average Tone,-3.1601
2020-04-22,Average Tone,0
2020-04-23,Average Tone,2.5685
2020-04-24,Average Tone,0.1613
2020-04-25,Average Tone,0
2020-04-26,Average Tone,0
2020-04-27,Average Tone,-2.6398
2020-04-28,Average Tone,0
2020-04-29,Average Tone,0
2020-04-30,Average Tone,0
2020-05-01,Average Tone,0
2020-05-02,Average Tone,0
2020-05-03,Average Tone,0
2020-05-04,Average Tone,0
2020-05-05,Average Tone,-0.4211
2020-05-06,Average Tone,-4.1787
2020-05-07,Average Tone,0
2020-05-08,Average Tone,0.0589
2020-05-09,Average Tone,0
2020-05-10,Average Tone,4.0892
2020-05-11,Average Tone,1.4799
2020-05-12,Average Tone,0
2020-05-13,Average Tone,1.9123
2020-05-14,Average Tone,-1.5427
2020-05-15,Average Tone,0
2020-05-16,Average Tone,0
2020-05-17,Average Tone,0
2020-05-18,Average Tone,-4.2177
2020-05-19,Average Tone,-1.4876
2020-05-20,Average Tone,-1.8098
2020-05-21,Average Tone,0
2020-05-22,Average Tone,0
2020-05-23,Average Tone,0
2020-05-24,Average Tone,0
2020-05-25,Average Tone,2.3973
2020-05-26,Average Tone,0
2020-05-27,Average Tone,2.439
2020-05-28,Average Tone,0
2020-05-29,Average Tone,0
2020-05-30,Average Tone,0
2020-05-31,Average Tone,0
2020-06-01,Average Tone,0
2020-06-02,Average Tone,1.5723
2020-06-03,Average Tone,5.1724
2020-06-04,Average Tone,0
2020-06-05,Average Tone,0
2020-06-06,Average Tone,0
2020-06-07,Average Tone,0
2020-06-08,Average Tone,0
2020-06-09,Average Tone,0
2020-06-10,Average Tone,0
2020-06-11,Average Tone,-0.5445
2020-06-12,Average Tone,3.4274
2020-06-13,Average Tone,0
2020-06-14,Average Tone,0
2020-06-15,Average Tone,-0.7678
2020-06-16,Average Tone,0
2020-06-17,Average Tone,1.5842
2020-06-18,Average Tone,0.001
2020-06-19,Average Tone,0
2020-06-20,Average Tone,0
2020-06-21,Average Tone,0
2020-06-22,Average Tone,0
2020-06-23,Average Tone,0
2020-06-24,Average Tone,0
2020-06-25,Average Tone,0
2020-06-26,Average Tone,0
2020-06-27,Average Tone,0
2020-06-28,Average Tone,0
2020-06-29,Average Tone,-2.71
2020-06-30,Average Tone,1.632
2020-07-01,Average Tone,-0.1197
2020-07-02,Average Tone,0
2020-07-03,Average Tone,0
2020-07-04,Average Tone,0
2020-07-05,Average Tone,0
2020-07-06,Average Tone,0
2020-07-07,Average Tone,0
2020-07-08,Average Tone,0
2020-07-09,Average Tone,1.4881
2020-07-10,Average Tone,0
2020-07-11,Average Tone,0
2020-07-12,Average Tone,0
2020-07-13,Average Tone,0
2020-07-14,Average Tone,0.9343
2020-07-15,Average Tone,0
2020-07-16,Average Tone,0
2020-07-17,Average Tone,0.8384
2020-07-18,Average Tone,0
2020-07-19,Average Tone,0
2020-07-20,Average Tone,0
2020-07-21,Average Tone,0
2020-07-22,Average Tone,0
2020-07-23,Average Tone,0
2020-07-24,Average Tone,0
2020-07-25,Average Tone,0
2020-07-26,Average Tone,0
2020-07-27,Average Tone,0
2020-07-28,Average Tone,0
2020-07-29,Average Tone,0
2020-07-30,Average Tone,0
2020-07-31,Average Tone,0
2020-08-01,Average Tone,0
2020-08-02,Average Tone,0
2020-08-03,Average Tone,-0.4281
2020-08-04,Average Tone,0
2020-08-05,Average Tone,0
2020-08-06,Average Tone,0
2020-08-07,Average Tone,0.7652
2020-08-08,Average Tone,0
2020-08-09,Average Tone,0
2020-08-10,Average Tone,0.0504
2020-08-11,Average Tone,1.2195
2020-08-12,Average Tone,-0.9947
2020-08-13,Average Tone,4.1558
2020-08-14,Average Tone,-1.04
2020-08-15,Average Tone,0.5709
2020-08-16,Average Tone,-1.5204
2020-08-17,Average Tone,0.2361
2020-08-18,Average Tone,0.6561
2020-08-19,Average Tone,0
2020-08-20,Average Tone,-4.5675
2020-08-21,Average Tone,-7.7236
2020-08-22,Average Tone,-1.9251
2020-08-23,Average Tone,0
2020-08-24,Average Tone,-1.227
2020-08-25,Average Tone,0.0928
2020-08-26,Average Tone,-0.0618
2020-08-27,Average Tone,-4.4667
2020-08-28,Average Tone,-2.5471
2020-08-29,Average Tone,0
2020-08-30,Average Tone,0
2020-08-31,Average Tone,1.8431
2020-09-01,Average Tone,1.2
2020-09-02,Average Tone,0
2020-09-03,Average Tone,-0.424
2020-09-04,Average Tone,-1.8493
2020-09-05,Average Tone,0
2020-09-06,Average Tone,-0.7969
2020-09-07,Average Tone,0.6235
2020-09-08,Average Tone,-3.0682
2020-09-09,Average Tone,0
2020-09-10,Average Tone,1.8315
2020-09-11,Average Tone,0
2020-09-12,Average Tone,4.1667
2020-09-13,Average Tone,0
2020-09-14,Average Tone,1.3761
2020-09-15,Average Tone,0
2020-09-16,Average Tone,0
2020-09-17,Average Tone,-3.4253
2020-09-18,Average Tone,0
2020-09-19,Average Tone,4.028
2020-09-20,Average Tone,-0.8081
2020-09-21,Average Tone,-10.2143
2020-09-22,Average Tone,0
2020-09-23,Average Tone,0
2020-09-24,Average Tone,-1.964
2020-09-25,Average Tone,-0.895
2020-09-26,Average Tone,-0.8902
2020-09-27,Average Tone,0
2020-09-28,Average Tone,0
2020-09-29,Average Tone,4.5139
2020-09-30,Average Tone,-5.6673
2020-10-01,Average Tone,0.6907
2020-10-02,Average Tone,0.1514
2020-10-03,Average Tone,0
2020-10-04,Average Tone,0
2020-10-05,Average Tone,0
2020-10-06,Average Tone,0
2020-10-07,Average Tone,2.8021
2020-10-08,Average Tone,3.9735
2020-10-09,Average Tone,0
2020-10-10,Average Tone,0.4562
2020-10-11,Average Tone,0
2020-10-12,Average Tone,0
2020-10-13,Average Tone,0
2020-10-14,Average Tone,-1.4808
2020-10-15,Average Tone,0
2020-10-16,Average Tone,0
2020-10-17,Average Tone,0
2020-10-18,Average Tone,0
2020-10-19,Average Tone,-1.713
2020-10-21,Average Tone,0
2020-10-22,Average Tone,0
2020-10-23,Average Tone,0
2020-10-24,Average Tone,0
2020-10-25,Average Tone,0
2020-10-26,Average Tone,0
2020-10-27,Average Tone,2.6608
2020-10-28,Average Tone,-5.7174
2020-10-29,Average Tone,0
2020-10-30,Average Tone,0
2020-10-31,Average Tone,0
2020-11-01,Average Tone,0
2020-11-02,Average Tone,0
2020-11-03,Average Tone,0
2020-11-04,Average Tone,0
2020-11-05,Average Tone,0
2020-11-06,Average Tone,0
2020-11-07,Average Tone,0
2020-11-08,Average Tone,-0.9309
2020-11-09,Average Tone,-2.0958
2020-11-10,Average Tone,0
2020-11-11,Average Tone,0
2020-11-12,Average Tone,0
2020-11-13,Average Tone,-3.2727
2020-11-14,Average Tone,0
2020-11-15,Average Tone,0
2020-11-16,Average Tone,0
2020-11-17,Average Tone,0
2020-11-18,Average Tone,-1.479
2020-11-19,Average Tone,0
2020-11-20,Average Tone,4.0719
2020-11-21,Average Tone,0
2020-11-22,Average Tone,-4.2481
2020-11-23,Average Tone,0
2020-11-24,Average Tone,-0.5602
2020-11-25,Average Tone,0
2020-11-26,Average Tone,0
2020-11-27,Average Tone,-0.3925
2020-11-28,Average Tone,-2.6721
2020-11-29,Average Tone,0.3163
2020-11-30,Average Tone,0
2020-12-01,Average Tone,0
2020-12-02,Average Tone,0
2020-12-03,Average Tone,-2.2085
2020-12-04,Average Tone,0
2020-12-05,Average Tone,0
2020-12-06,Average Tone,0.6116
2020-12-07,Average Tone,-1.0045
2020-12-08,Average Tone,-7.1233
2020-12-09,Average Tone,-3.3118
2020-12-10,Average Tone,1.1364
2020-12-11,Average Tone,1.3565
2020-12-12,Average Tone,1.4411
2020-12-13,Average Tone,-1.3831
2020-12-14,Average Tone,-0.5857
2020-12-15,Average Tone,0
2020-12-16,Average Tone,0
2020-12-17,Average Tone,1.1557
2020-12-18,Average Tone,0.4363
2020-12-19,Average Tone,-1.6136
2020-12-20,Average Tone,-0.2227
2020-12-21,Average Tone,0
2020-12-22,Average Tone,0.4377
2020-12-23,Average Tone,0
2020-12-24,Average Tone,3.1445
2020-12-25,Average Tone,0.4975
2020-12-26,Average Tone,-3.2462
2020-12-27,Average Tone,-0.369
2020-12-28,Average Tone,0
2020-12-29,Average Tone,5.8824
2020-12-30,Average Tone,0
2020-12-31,Average Tone,-1.7759
2021-01-01,Average Tone,-2.4567
2021-01-02,Average Tone,0
2021-01-03,Average Tone,0
2021-01-04,Average Tone,-0.5562
2021-01-05,Average Tone,-2.8571
2021-01-06,Average Tone,0.6236
2021-01-07,Average Tone,0
2021-01-08,Average Tone,-5.8559
2021-01-09,Average Tone,0.0672
2021-01-10,Average Tone,0.3378
2021-01-11,Average Tone,-0.6289
2021-01-12,Average Tone,-2.9497
2021-01-13,Average Tone,0
2021-01-14,Average Tone,0
2021-01-15,Average Tone,0
2021-01-16,Average Tone,-6.2999
2021-01-17,Average Tone,-0.5305
2021-01-18,Average Tone,-1.5413
2021-01-19,Average Tone,-2.5285
2021-01-20,Average Tone,-4.0084
2021-01-21,Average Tone,0
2021-01-22,Average Tone,-2.621
2021-01-23,Average Tone,-2.4044
2021-01-24,Average Tone,-0.687
2021-01-25,Average Tone,0.4955
2021-01-26,Average Tone,-2.2412
2021-01-27,Average Tone,0
2021-01-28,Average Tone,0
2021-01-29,Average Tone,0
2021-01-30,Average Tone,0
2021-01-31,Average Tone,0
2021-02-01,Average Tone,0.5308
2021-02-02,Average Tone,-5.4884
2021-02-03,Average Tone,2.5278
2021-02-04,Average Tone,0
2021-02-05,Average Tone,-2.1613
2021-02-06,Average Tone,1.1144
2021-02-07,Average Tone,0
2021-02-08,Average Tone,-0.6674
2021-02-09,Average Tone,4.1667
2021-02-10,Average Tone,0.7629
2021-02-11,Average Tone,0
2021-02-12,Average Tone,0
2021-02-13,Average Tone,0.0279
2021-02-14,Average Tone,1.0142
2021-02-15,Average Tone,0.4994
2021-02-16,Average Tone,-2.171
2021-02-17,Average Tone,2.5717
2021-02-18,Average Tone,2.8571
2021-02-19,Average Tone,2.4234
2021-02-20,Average Tone,0.1455
2021-02-21,Average Tone,0.9262
2021-02-22,Average Tone,3.3597
2021-02-23,Average Tone,-1.9621
2021-02-24,Average Tone,1.6457
2021-02-25,Average Tone,0
2021-02-26,Average Tone,-1.6289
2021-02-27,Average Tone,0
2021-02-28,Average Tone,0
2021-03-01,Average Tone,-3.6053
2021-03-02,Average Tone,-3.3133
2021-03-03,Average Tone,0
2021-03-04,Average Tone,0
2021-03-05,Average Tone,0
2021-03-06,Average Tone,-3.631
2021-03-07,Average Tone,-2.6667
2021-03-08,Average Tone,3.1414
2021-03-09,Average Tone,-1.2596
2021-03-10,Average Tone,0
2021-03-11,Average Tone,-1.4735
2021-03-12,Average Tone,0
2021-03-13,Average Tone,3.332
2021-03-14,Average Tone,0
2021-03-15,Average Tone,0
2021-03-16,Average Tone,0
2021-03-17,Average Tone,5.3631
2021-03-18,Average Tone,0
2021-03-19,Average Tone,0
2021-03-20,Average Tone,0.602
2021-03-21,Average Tone,2.1197
2021-03-22,Average Tone,-1.182
2021-03-23,Average Tone,-4.3471
2021-03-24,Average Tone,5.7831
2021-03-25,Average Tone,-0.3356
2021-03-26,Average Tone,-3.2537
2021-03-27,Average Tone,2.7642
2021-03-28,Average Tone,1.0239
2021-03-29,Average Tone,-1.6344
2021-03-30,Average Tone,-0.2447
2021-03-31,Average Tone,0.0664
2021-04-01,Average Tone,0
2021-04-02,Average Tone,0.1786
2021-04-03,Average Tone,-5.2452
2021-04-04,Average Tone,-2.6953
2021-04-05,Average Tone,0
2021-04-06,Average Tone,-1.1737
2021-04-07,Average Tone,-0.8483
2021-04-08,Average Tone,-1.7437
2021-04-09,Average Tone,-1.379
2021-04-10,Average Tone,0.514
2021-04-11,Average Tone,-1.7691
2021-04-12,Average Tone,0.3931
2021-04-13,Average Tone,0.2396
2021-04-14,Average Tone,-1.4493
2021-04-15,Average Tone,2.9086
2021-04-16,Average Tone,0
2021-04-17,Average Tone,0
2021-04-18,Average Tone,0
2021-04-19,Average Tone,-2.3877
2021-04-20,Average Tone,-1.1274
2021-04-21,Average Tone,-4.3243
2021-04-22,Average Tone,-1.69
2021-04-23,Average Tone,1.7007
2021-04-24,Average Tone,1.0753
2021-04-25,Average Tone,0.7031
2021-04-26,Average Tone,1.0225
2021-04-27,Average Tone,-2.3493
2021-04-28,Average Tone,-1.681
2021-04-29,Average Tone,0.0892
2021-04-30,Average Tone,-2.5343
2021-05-01,Average Tone,0
2021-05-02,Average Tone,0
2021-05-03,Average Tone,-1.6503
2021-05-04,Average Tone,0.349
2021-05-05,Average Tone,-2.4481
2021-05-06,Average Tone,0
2021-05-07,Average Tone,2.9477
2021-05-08,Average Tone,0.0006
2021-05-09,Average Tone,-0.2494
2021-05-10,Average Tone,0
2021-05-11,Average Tone,0
2021-05-12,Average Tone,0
2021-05-13,Average Tone,0
2021-05-14,Average Tone,-1.2092
2021-05-15,Average Tone,4.3599
2021-05-16,Average Tone,0.2634
2021-05-17,Average Tone,0
2021-05-18,Average Tone,0
2021-05-19,Average Tone,-2.4974
2021-05-20,Average Tone,3.071
2021-05-21,Average Tone,-2.7311
2021-05-22,Average Tone,-0.6903
2021-05-23,Average Tone,-1.277
2021-05-24,Average Tone,-1.3395
2021-05-25,Average Tone,1.1909
2021-05-26,Average Tone,0.3928
2021-05-27,Average Tone,-1.6129
2021-05-28,Average Tone,0
2021-05-29,Average Tone,0
2021-05-30,Average Tone,-0.1886
2021-05-31,Average Tone,1.269
2021-06-01,Average Tone,-2.0457
2021-06-02,Average Tone,0
2021-06-03,Average Tone,-3.2491
2021-06-04,Average Tone,5.1376
2021-06-05,Average Tone,-1.0323
2021-06-06,Average Tone,-1.6269
2021-06-07,Average Tone,0
2021-06-08,Average Tone,0
2021-06-09,Average Tone,0
2021-06-10,Average Tone,-3.3233
2021-06-11,Average Tone,1.8779
2021-06-12,Average Tone,0
2021-06-13,Average Tone,0
2021-06-14,Average Tone,0
2021-06-15,Average Tone,-1.5537
2021-06-16,Average Tone,0
2021-06-17,Average Tone,1.5625
2021-06-18,Average Tone,3.2159
2021-06-19,Average Tone,-1.1261
2021-06-20,Average Tone,0.3712
2021-06-21,Average Tone,-0.463
2021-06-22,Average Tone,4.3429
2021-06-23,Average Tone,0
2021-06-24,Average Tone,1.4152
2021-06-25,Average Tone,0
2021-06-26,Average Tone,0
2021-06-27,Average Tone,-2.3585
2021-06-28,Average Tone,3.8062
2021-06-29,Average Tone,0
2021-06-30,Average Tone,-0.8696
2021-07-01,Average Tone,1.8972
2021-07-02,Average Tone,0.1015
2021-07-03,Average Tone,-2.8542
2021-07-04,Average Tone,2.1429
2021-07-05,Average Tone,2.6719
2021-07-06,Average Tone,-2.0177
2021-07-07,Average Tone,0
2021-07-08,Average Tone,0
2021-07-09,Average Tone,-2.1286
2021-07-10,Average Tone,0
2021-07-11,Average Tone,-0.5742
2021-07-12,Average Tone,-0.3356
2021-07-13,Average Tone,-3.7783
2021-07-14,Average Tone,-0.6207
2021-07-15,Average Tone,0.5616
2021-07-16,Average Tone,0
2021-07-17,Average Tone,2.9345
2021-07-18,Average Tone,-0.0812
2021-07-19,Average Tone,0
2021-07-20,Average Tone,0
2021-07-21,Average Tone,0
2021-07-22,Average Tone,0.3676
2021-07-23,Average Tone,-2.249
2021-07-24,Average Tone,2.7384
2021-07-25,Average Tone,0
2021-07-26,Average Tone,-3.9199
2021-07-27,Average Tone,0
2021-07-28,Average Tone,-4.1734
2021-07-29,Average Tone,0.3704
2021-07-30,Average Tone,0.8401
2021-07-31,Average Tone,0
2021-08-01,Average Tone,0
2021-08-02,Average Tone,0
2021-08-03,Average Tone,0.5992
2021-08-04,Average Tone,1.252
2021-08-05,Average Tone,0.5891
2021-08-06,Average Tone,0
2021-08-07,Average Tone,0
2021-08-08,Average Tone,0
2021-08-09,Average Tone,0
2021-08-10,Average Tone,0
2021-08-11,Average Tone,0
2021-08-12,Average Tone,-0.4391
2021-08-13,Average Tone,0
2021-08-14,Average Tone,0
2021-08-15,Average Tone,0
2021-08-16,Average Tone,0
2021-08-17,Average Tone,0
2021-08-18,Average Tone,-0.3356
2021-08-19,Average Tone,0
2021-08-20,Average Tone,-0.3074
2021-08-21,Average Tone,-0.7805
2021-08-22,Average Tone,0
2021-08-23,Average Tone,-2.3543
2021-08-24,Average Tone,0
2021-08-25,Average Tone,-0.7682
2021-08-26,Average Tone,2.168
2021-08-27,Average Tone,1.4953
2021-08-28,Average Tone,0
2021-08-29,Average Tone,-0.3264
2021-08-30,Average Tone,-0.4139
2021-08-31,Average Tone,0.7431
2021-09-01,Average Tone,-0.5901
2021-09-02,Average Tone,-1.0058
2021-09-03,Average Tone,-3.6136
2021-09-04,Average Tone,2.9657
2021-09-05,Average Tone,1.5228
2021-09-06,Average Tone,0.766
2021-09-07,Average Tone,4.229
2021-09-08,Average Tone,-2.1327
2021-09-09,Average Tone,0
2021-09-10,Average Tone,-3.2609
2021-09-11,Average Tone,6.5327
2021-09-12,Average Tone,-0.3484
2021-09-13,Average Tone,0.3697
2021-09-14,Average Tone,2.0321
2021-09-15,Average Tone,-1.2241
